"RespondentID","ChoiceSet","Alt","WaitTime","UrbanRural","Trust","VaccineOrigin","Efficacy","Choice"
150,2,"B",3,1,2,0,0.7,1
150,2,"C",0,1,2,0,0,0
150,3,"A",2,1,2,1,0.9,0
150,3,"B",3,1,2,0,0.95,1
150,3,"C",0,1,2,0,0,0
150,4,"A",1,1,2,1,0.9,1
150,4,"B",1,1,2,0,0.9,0
150,4,"C",0,1,2,0,0,0
150,5,"A",2,1,2,0,0.95,1
150,5,"B",6,1,2,0,0.7,0
150,5,"C",0,1,2,0,0,0
150,6,"A",1,1,2,0,0.95,1
150,6,"B",6,1,2,1,0.5,0
150,6,"C",0,1,2,0,0,0
151,1,"A",6,1,5,1,0.5,0
151,1,"B",3,1,5,0,0.5,1
151,1,"C",0,1,5,0,0,0
151,2,"A",3,1,5,0,0.5,1
151,2,"B",6,1,5,1,0.7,0
151,2,"C",0,1,5,0,0,0
151,3,"A",3,1,5,1,0.9,1
151,3,"B",2,1,5,1,0.7,0
151,3,"C",0,1,5,0,0,0
151,4,"A",6,1,5,0,0.9,1
151,4,"B",1,1,5,0,0.5,0
151,4,"C",0,1,5,0,0,0
151,5,"A",2,1,5,0,0.5,1
151,5,"B",6,1,5,1,0.9,0
151,5,"C",0,1,5,0,0,0
151,6,"A",1,1,5,1,0.9,1
151,6,"B",1,1,5,1,0.9,0
151,6,"C",0,1,5,0,0,0
152,1,"A",6,1,4,1,0.9,0
152,1,"B",1,1,4,1,0.5,1
152,1,"C",0,1,4,0,0,0
152,2,"A",1,1,4,1,0.9,1
152,2,"B",3,1,4,1,0.7,0
152,2,"C",0,1,4,0,0,0
152,3,"A",3,1,4,1,0.5,0
152,3,"B",6,1,4,1,0.7,1
152,3,"C",0,1,4,0,0,0
152,4,"A",2,1,4,0,0.95,1
152,4,"B",3,1,4,1,0.95,0
152,4,"C",0,1,4,0,0,0
152,5,"A",6,1,4,1,0.5,0
152,5,"B",1,1,4,0,0.5,1
152,5,"C",0,1,4,0,0,0
152,6,"A",3,1,4,1,0.95,1
152,6,"B",6,1,4,0,0.9,0
152,6,"C",0,1,4,0,0,0
153,1,"A",2,0,2,1,0.7,1
153,1,"B",2,0,2,1,0.7,0
153,1,"C",0,0,2,0,0,0
153,2,"A",2,0,2,0,0.95,1
153,2,"B",2,0,2,0,0.5,0
153,2,"C",0,0,2,0,0,0
153,3,"A",1,0,2,1,0.95,0
153,3,"B",1,0,2,0,0.9,1
153,3,"C",0,0,2,0,0,0
153,4,"A",6,0,2,1,0.9,0
153,4,"B",6,0,2,1,0.95,1
153,4,"C",0,0,2,0,0,0
153,5,"A",1,0,2,0,0.95,0
153,5,"B",2,0,2,0,0.5,1
153,5,"C",0,0,2,0,0,0
153,6,"A",6,0,2,1,0.7,0
153,6,"B",1,0,2,0,0.7,1
153,6,"C",0,0,2,0,0,0
154,1,"A",2,1,3,1,0.5,0
154,1,"B",1,1,3,0,0.5,1
154,1,"C",0,1,3,0,0,0
154,2,"A",6,1,3,0,0.95,1
154,2,"B",6,1,3,0,0.95,0
154,2,"C",0,1,3,0,0,0
154,3,"A",1,1,3,0,0.5,1
154,3,"B",3,1,3,1,0.5,0
154,3,"C",0,1,3,0,0,0
154,4,"A",3,1,3,1,0.7,1
154,4,"B",3,1,3,1,0.7,0
154,4,"C",0,1,3,0,0,0
154,5,"A",3,1,3,0,0.7,0
154,5,"B",3,1,3,1,0.5,0
154,5,"C",0,1,3,0,0,1
154,6,"A",6,1,3,1,0.9,1
154,6,"B",6,1,3,1,0.5,0
154,6,"C",0,1,3,0,0,0
155,1,"A",3,0,3,1,0.5,0
155,1,"B",2,0,3,1,0.7,1
155,1,"C",0,0,3,0,0,0
155,2,"A",2,0,3,0,0.5,0
155,2,"B",2,0,3,0,0.95,0
155,2,"C",0,0,3,0,0,1
155,3,"A",3,0,3,1,0.95,1
155,3,"B",2,0,3,0,0.7,0
155,3,"C",0,0,3,0,0,0
155,4,"A",3,0,3,1,0.95,0
155,4,"B",2,0,3,0,0.95,1
155,4,"C",0,0,3,0,0,0
155,5,"A",3,0,3,1,0.5,0
155,5,"B",2,0,3,0,0.95,1
155,5,"C",0,0,3,0,0,0
155,6,"A",1,0,3,1,0.95,1
155,6,"B",6,0,3,0,0.9,0
155,6,"C",0,0,3,0,0,0
156,1,"A",3,0,1,0,0.95,0
156,1,"B",1,0,1,1,0.7,1
156,1,"C",0,0,1,0,0,0
156,2,"A",2,0,1,1,0.7,1
156,2,"B",6,0,1,0,0.9,0
156,2,"C",0,0,1,0,0,0
156,3,"A",6,0,1,0,0.5,0
156,3,"B",2,0,1,0,0.7,1
156,3,"C",0,0,1,0,0,0
156,4,"A",6,0,1,1,0.5,0
156,4,"B",2,0,1,1,0.5,1
156,4,"C",0,0,1,0,0,0
156,5,"A",3,0,1,1,0.5,0
156,5,"B",2,0,1,1,0.7,1
156,5,"C",0,0,1,0,0,0
156,6,"A",1,0,1,1,0.7,0
156,6,"B",3,0,1,1,0.9,1
156,6,"C",0,0,1,0,0,0
157,1,"A",1,1,5,0,0.5,1
157,1,"B",2,1,5,1,0.5,0
157,1,"C",0,1,5,0,0,0
157,2,"A",6,1,5,0,0.7,0
157,2,"B",1,1,5,1,0.5,1
157,2,"C",0,1,5,0,0,0
157,3,"A",2,1,5,0,0.95,1
157,3,"B",1,1,5,1,0.5,0
157,3,"C",0,1,5,0,0,0
157,4,"A",1,1,5,0,0.95,1
157,4,"B",1,1,5,1,0.5,0
157,4,"C",0,1,5,0,0,0
157,5,"A",6,1,5,0,0.9,0
157,5,"B",2,1,5,1,0.9,1
157,5,"C",0,1,5,0,0,0
157,6,"A",2,1,5,1,0.7,0
157,6,"B",1,1,5,1,0.95,1
157,6,"C",0,1,5,0,0,0
158,1,"A",1,0,5,1,0.5,0
158,1,"B",1,0,5,0,0.9,1
158,1,"C",0,0,5,0,0,0
158,2,"A",2,0,5,0,0.9,0
158,2,"B",1,0,5,0,0.9,1
158,2,"C",0,0,5,0,0,0
158,3,"A",3,0,5,0,0.95,1
158,3,"B",6,0,5,0,0.5,0
158,3,"C",0,0,5,0,0,0
158,4,"A",6,0,5,0,0.9,1
158,4,"B",1,0,5,0,0.5,0
158,4,"C",0,0,5,0,0,0
158,5,"A",3,0,5,0,0.7,0
158,5,"B",6,0,5,1,0.95,1
158,5,"C",0,0,5,0,0,0
158,6,"A",3,0,5,1,0.5,1
158,6,"B",1,0,5,1,0.5,0
158,6,"C",0,0,5,0,0,0
159,1,"A",1,0,4,0,0.95,1
159,1,"B",2,0,4,1,0.5,0
159,1,"C",0,0,4,0,0,0
159,2,"A",1,0,4,0,0.5,0
159,2,"B",3,0,4,1,0.7,1
159,2,"C",0,0,4,0,0,0
159,3,"A",1,0,4,1,0.7,0
159,3,"B",2,0,4,0,0.95,1
159,3,"C",0,0,4,0,0,0
159,4,"A",6,0,4,1,0.95,1
159,4,"B",3,0,4,0,0.7,0
159,4,"C",0,0,4,0,0,0
159,5,"A",3,0,4,0,0.5,1
159,5,"B",2,0,4,0,0.9,0
159,5,"C",0,0,4,0,0,0
159,6,"A",2,0,4,1,0.7,0
159,6,"B",3,0,4,0,0.7,1
159,6,"C",0,0,4,0,0,0
160,1,"A",6,1,2,0,0.7,0
160,1,"B",3,1,2,1,0.9,1
160,1,"C",0,1,2,0,0,0
160,2,"A",3,1,2,0,0.9,1
160,2,"B",2,1,2,0,0.9,0
160,2,"C",0,1,2,0,0,0
160,3,"A",2,1,2,0,0.9,1
160,3,"B",3,1,2,0,0.9,0
160,3,"C",0,1,2,0,0,0
160,4,"A",6,1,2,0,0.5,0
160,4,"B",3,1,2,0,0.9,1
160,4,"C",0,1,2,0,0,0
160,5,"A",6,1,2,1,0.5,0
160,5,"B",3,1,2,0,0.95,1
160,5,"C",0,1,2,0,0,0
160,6,"A",2,1,2,0,0.95,1
160,6,"B",2,1,2,1,0.5,0
160,6,"C",0,1,2,0,0,0
161,1,"A",2,1,4,0,0.7,1
161,1,"B",2,1,4,0,0.95,0
161,1,"C",0,1,4,0,0,0
161,2,"A",2,1,4,1,0.9,0
161,2,"B",3,1,4,0,0.9,1
161,2,"C",0,1,4,0,0,0
161,3,"A",3,1,4,0,0.5,1
161,3,"B",1,1,4,1,0.5,0
161,3,"C",0,1,4,0,0,0
161,4,"A",2,1,4,0,0.5,0
161,4,"B",2,1,4,0,0.95,1
161,4,"C",0,1,4,0,0,0
161,5,"A",3,1,4,1,0.9,1
161,5,"B",6,1,4,0,0.5,0
161,5,"C",0,1,4,0,0,0
161,6,"A",6,1,4,1,0.9,1
161,6,"B",3,1,4,0,0.5,0
161,6,"C",0,1,4,0,0,0
162,1,"A",1,1,3,1,0.9,1
162,1,"B",1,1,3,1,0.5,0
162,1,"C",0,1,3,0,0,0
162,2,"A",1,1,3,1,0.95,1
162,2,"B",3,1,3,1,0.5,0
162,2,"C",0,1,3,0,0,0
162,3,"A",6,1,3,0,0.95,0
162,3,"B",6,1,3,0,0.5,1
162,3,"C",0,1,3,0,0,0
162,4,"A",3,1,3,0,0.7,1
162,4,"B",6,1,3,1,0.7,0
162,4,"C",0,1,3,0,0,0
162,5,"A",2,1,3,0,0.7,0
162,5,"B",2,1,3,1,0.95,1
162,5,"C",0,1,3,0,0,0
162,6,"A",6,1,3,0,0.7,0
162,6,"B",2,1,3,0,0.9,1
162,6,"C",0,1,3,0,0,0
163,1,"A",6,0,4,0,0.9,0
163,1,"B",3,0,4,1,0.95,1
163,1,"C",0,0,4,0,0,0
163,2,"A",1,0,4,1,0.5,0
163,2,"B",3,0,4,1,0.95,1
163,2,"C",0,0,4,0,0,0
163,3,"A",3,0,4,1,0.5,0
163,3,"B",1,0,4,1,0.7,1
163,3,"C",0,0,4,0,0,0
163,4,"A",2,0,4,0,0.95,1
163,4,"B",2,0,4,1,0.5,0
163,4,"C",0,0,4,0,0,0
163,5,"A",6,0,4,0,0.5,0
163,5,"B",6,0,4,1,0.5,1
163,5,"C",0,0,4,0,0,0
163,6,"A",6,0,4,1,0.9,0
163,6,"B",3,0,4,0,0.95,1
163,6,"C",0,0,4,0,0,0
164,1,"A",3,1,4,1,0.95,0
164,1,"B",3,1,4,1,0.7,1
164,1,"C",0,1,4,0,0,0
164,2,"A",2,1,4,0,0.9,1
164,2,"B",2,1,4,0,0.5,0
164,2,"C",0,1,4,0,0,0
164,3,"A",3,1,4,1,0.9,1
164,3,"B",6,1,4,0,0.5,0
164,3,"C",0,1,4,0,0,0
164,4,"A",1,1,4,1,0.9,1
164,4,"B",2,1,4,0,0.7,0
164,4,"C",0,1,4,0,0,0
164,5,"A",2,1,4,1,0.5,0
164,5,"B",1,1,4,0,0.9,1
164,5,"C",0,1,4,0,0,0
164,6,"A",2,1,4,1,0.95,1
164,6,"B",3,1,4,0,0.7,0
164,6,"C",0,1,4,0,0,0
165,1,"A",6,1,4,1,0.7,1
165,1,"B",6,1,4,0,0.95,0
165,1,"C",0,1,4,0,0,0
165,2,"A",3,1,4,0,0.95,1
165,2,"B",1,1,4,1,0.95,0
165,2,"C",0,1,4,0,0,0
165,3,"A",2,1,4,1,0.95,1
165,3,"B",1,1,4,1,0.9,0
165,3,"C",0,1,4,0,0,0
165,4,"A",2,1,4,0,0.5,1
165,4,"B",3,1,4,1,0.95,0
165,4,"C",0,1,4,0,0,0
165,5,"A",1,1,4,1,0.9,0
165,5,"B",1,1,4,1,0.95,1
165,5,"C",0,1,4,0,0,0
165,6,"A",2,1,4,1,0.9,1
165,6,"B",1,1,4,0,0.95,0
165,6,"C",0,1,4,0,0,0
166,1,"A",6,1,3,0,0.9,1
166,1,"B",2,1,3,1,0.7,0
166,1,"C",0,1,3,0,0,0
166,2,"A",6,1,3,0,0.95,0
166,2,"B",1,1,3,0,0.95,1
166,2,"C",0,1,3,0,0,0
166,3,"A",6,1,3,1,0.7,1
166,3,"B",3,1,3,0,0.9,0
166,3,"C",0,1,3,0,0,0
166,4,"A",3,1,3,0,0.5,1
166,4,"B",6,1,3,0,0.9,0
166,4,"C",0,1,3,0,0,0
166,5,"A",6,1,3,0,0.95,0
166,5,"B",6,1,3,1,0.5,0
166,5,"C",0,1,3,0,0,1
166,6,"A",3,1,3,1,0.7,1
166,6,"B",6,1,3,0,0.5,0
166,6,"C",0,1,3,0,0,0
167,1,"A",2,1,5,0,0.5,0
167,1,"B",1,1,5,1,0.7,1
167,1,"C",0,1,5,0,0,0
167,2,"A",1,1,5,1,0.5,1
167,2,"B",1,1,5,0,0.5,0
167,2,"C",0,1,5,0,0,0
167,3,"A",1,1,5,0,0.9,1
167,3,"B",1,1,5,1,0.5,0
167,3,"C",0,1,5,0,0,0
167,4,"A",6,1,5,0,0.7,0
167,4,"B",2,1,5,0,0.7,1
167,4,"C",0,1,5,0,0,0
167,5,"A",1,1,5,0,0.95,1
167,5,"B",1,1,5,0,0.7,0
167,5,"C",0,1,5,0,0,0
167,6,"A",2,1,5,1,0.7,0
167,6,"B",1,1,5,1,0.5,1
167,6,"C",0,1,5,0,0,0
168,1,"A",2,1,5,1,0.5,0
168,1,"B",6,1,5,0,0.9,1
168,1,"C",0,1,5,0,0,0
168,2,"A",2,1,5,1,0.95,1
168,2,"B",2,1,5,0,0.95,0
168,2,"C",0,1,5,0,0,0
168,3,"A",6,1,5,0,0.7,1
168,3,"B",2,1,5,0,0.95,0
168,3,"C",0,1,5,0,0,0
168,4,"A",3,1,5,1,0.5,1
168,4,"B",3,1,5,0,0.7,0
168,4,"C",0,1,5,0,0,0
168,5,"A",6,1,5,1,0.9,0
168,5,"B",3,1,5,1,0.9,1
168,5,"C",0,1,5,0,0,0
168,6,"A",1,1,5,1,0.7,0
168,6,"B",3,1,5,0,0.9,1
168,6,"C",0,1,5,0,0,0
169,1,"A",6,1,4,1,0.9,0
169,1,"B",1,1,4,0,0.9,1
169,1,"C",0,1,4,0,0,0
169,2,"A",3,1,4,0,0.5,0
169,2,"B",2,1,4,0,0.95,1
169,2,"C",0,1,4,0,0,0
169,3,"A",2,1,4,1,0.9,1
169,3,"B",2,1,4,1,0.7,0
169,3,"C",0,1,4,0,0,0
169,4,"A",1,1,4,0,0.7,0
169,4,"B",1,1,4,0,0.95,1
169,4,"C",0,1,4,0,0,0
169,5,"A",6,1,4,1,0.5,0
169,5,"B",2,1,4,0,0.95,1
169,5,"C",0,1,4,0,0,0
169,6,"A",2,1,4,1,0.5,1
169,6,"B",6,1,4,1,0.9,0
169,6,"C",0,1,4,0,0,0
170,1,"A",1,1,3,1,0.5,0
170,1,"B",2,1,3,1,0.95,1
170,1,"C",0,1,3,0,0,0
170,2,"A",2,1,3,0,0.95,1
170,2,"B",3,1,3,1,0.7,0
170,2,"C",0,1,3,0,0,0
170,3,"A",3,1,3,0,0.9,0
170,3,"B",1,1,3,1,0.95,1
170,3,"C",0,1,3,0,0,0
170,4,"A",2,1,3,1,0.95,1
170,4,"B",6,1,3,1,0.7,0
170,4,"C",0,1,3,0,0,0
170,5,"A",1,1,3,1,0.9,1
170,5,"B",3,1,3,0,0.95,0
170,5,"C",0,1,3,0,0,0
170,6,"A",6,1,3,0,0.7,0
170,6,"B",1,1,3,0,0.5,1
170,6,"C",0,1,3,0,0,0
171,1,"A",6,0,4,0,0.9,0
171,1,"B",1,0,4,0,0.5,1
171,1,"C",0,0,4,0,0,0
171,2,"A",6,0,4,0,0.9,1
171,2,"B",3,0,4,1,0.7,0
171,2,"C",0,0,4,0,0,0
171,3,"A",3,0,4,1,0.9,1
171,3,"B",1,0,4,1,0.7,0
171,3,"C",0,0,4,0,0,0
171,4,"A",2,0,4,1,0.5,1
171,4,"B",3,0,4,1,0.5,0
171,4,"C",0,0,4,0,0,0
171,5,"A",6,0,4,1,0.9,1
171,5,"B",3,0,4,0,0.5,0
171,5,"C",0,0,4,0,0,0
171,6,"A",1,0,4,1,0.5,0
171,6,"B",1,0,4,0,0.9,1
171,6,"C",0,0,4,0,0,0
172,1,"A",3,0,4,0,0.95,0
172,1,"B",6,0,4,0,0.7,1
172,1,"C",0,0,4,0,0,0
172,2,"A",2,0,4,1,0.5,1
172,2,"B",2,0,4,1,0.5,0
172,2,"C",0,0,4,0,0,0
172,3,"A",1,0,4,1,0.5,0
172,3,"B",6,0,4,0,0.5,1
172,3,"C",0,0,4,0,0,0
172,4,"A",2,0,4,0,0.95,1
172,4,"B",3,0,4,0,0.5,0
172,4,"C",0,0,4,0,0,0
172,5,"A",3,0,4,1,0.95,1
172,5,"B",6,0,4,0,0.9,0
172,5,"C",0,0,4,0,0,0
172,6,"A",1,0,4,0,0.5,0
172,6,"B",3,0,4,0,0.5,1
172,6,"C",0,0,4,0,0,0
173,1,"A",3,1,5,1,0.95,1
173,1,"B",2,1,5,1,0.5,0
173,1,"C",0,1,5,0,0,0
173,2,"A",1,1,5,0,0.7,1
173,2,"B",3,1,5,1,0.9,0
173,2,"C",0,1,5,0,0,0
173,3,"A",6,1,5,1,0.9,0
173,3,"B",6,1,5,0,0.5,0
173,3,"C",0,1,5,0,0,1
173,4,"A",6,1,5,1,0.5,0
173,4,"B",3,1,5,0,0.9,1
173,4,"C",0,1,5,0,0,0
173,5,"A",6,1,5,0,0.95,1
173,5,"B",3,1,5,1,0.7,0
173,5,"C",0,1,5,0,0,0
173,6,"A",2,1,5,0,0.95,1
173,6,"B",6,1,5,1,0.9,0
173,6,"C",0,1,5,0,0,0
174,1,"A",2,0,2,1,0.9,1
174,1,"B",1,0,2,1,0.95,0
174,1,"C",0,0,2,0,0,0
174,2,"A",2,0,2,0,0.5,0
174,2,"B",3,0,2,0,0.7,1
174,2,"C",0,0,2,0,0,0
174,3,"A",6,0,2,0,0.5,0
174,3,"B",1,0,2,0,0.95,1
174,3,"C",0,0,2,0,0,0
174,4,"A",2,0,2,0,0.95,0
174,4,"B",1,0,2,1,0.5,1
174,4,"C",0,0,2,0,0,0
174,5,"A",6,0,2,0,0.9,0
174,5,"B",3,0,2,1,0.95,1
174,5,"C",0,0,2,0,0,0
174,6,"A",3,0,2,0,0.9,0
174,6,"B",1,0,2,1,0.9,1
174,6,"C",0,0,2,0,0,0
175,1,"A",3,1,3,0,0.9,0
175,1,"B",1,1,3,0,0.7,1
175,1,"C",0,1,3,0,0,0
175,2,"A",1,1,3,0,0.95,0
175,2,"B",3,1,3,1,0.7,1
175,2,"C",0,1,3,0,0,0
175,3,"A",2,1,3,1,0.95,1
175,3,"B",3,1,3,0,0.5,0
175,3,"C",0,1,3,0,0,0
175,4,"A",3,1,3,0,0.95,0
175,4,"B",1,1,3,1,0.7,1
175,4,"C",0,1,3,0,0,0
175,5,"A",6,1,3,0,0.7,0
175,5,"B",1,1,3,1,0.95,1
175,5,"C",0,1,3,0,0,0
175,6,"A",3,1,3,0,0.5,1
175,6,"B",6,1,3,1,0.5,0
175,6,"C",0,1,3,0,0,0
176,1,"A",2,1,5,1,0.5,0
176,1,"B",1,1,5,0,0.95,1
176,1,"C",0,1,5,0,0,0
176,2,"A",6,1,5,1,0.7,0
176,2,"B",6,1,5,1,0.9,1
176,2,"C",0,1,5,0,0,0
176,3,"A",6,1,5,1,0.95,0
176,3,"B",6,1,5,1,0.95,1
176,3,"C",0,1,5,0,0,0
176,4,"A",3,1,5,0,0.95,0
176,4,"B",2,1,5,0,0.95,1
176,4,"C",0,1,5,0,0,0
176,5,"A",2,1,5,1,0.95,0
176,5,"B",2,1,5,1,0.95,1
176,5,"C",0,1,5,0,0,0
176,6,"A",3,1,5,1,0.9,0
176,6,"B",6,1,5,1,0.7,1
176,6,"C",0,1,5,0,0,0
177,1,"A",3,0,3,0,0.9,0
177,1,"B",1,0,3,1,0.95,1
177,1,"C",0,0,3,0,0,0
177,2,"A",6,0,3,1,0.5,0
177,2,"B",1,0,3,1,0.7,1
177,2,"C",0,0,3,0,0,0
177,3,"A",3,0,3,1,0.7,0
177,3,"B",2,0,3,0,0.95,1
177,3,"C",0,0,3,0,0,0
177,4,"A",3,0,3,1,0.95,1
177,4,"B",6,0,3,1,0.7,0
177,4,"C",0,0,3,0,0,0
177,5,"A",3,0,3,1,0.9,0
177,5,"B",6,0,3,0,0.5,1
177,5,"C",0,0,3,0,0,0
177,6,"A",6,0,3,0,0.95,0
177,6,"B",1,0,3,1,0.7,1
177,6,"C",0,0,3,0,0,0
178,1,"A",2,0,2,1,0.9,1
178,1,"B",6,0,2,0,0.9,0
178,1,"C",0,0,2,0,0,0
178,2,"A",6,0,2,0,0.7,0
178,2,"B",3,0,2,0,0.95,1
178,2,"C",0,0,2,0,0,0
178,3,"A",1,0,2,1,0.95,0
178,3,"B",6,0,2,1,0.9,1
178,3,"C",0,0,2,0,0,0
178,4,"A",1,0,2,1,0.9,1
178,4,"B",3,0,2,1,0.95,0
178,4,"C",0,0,2,0,0,0
178,5,"A",6,0,2,1,0.7,1
178,5,"B",1,0,2,1,0.7,0
178,5,"C",0,0,2,0,0,0
178,6,"A",6,0,2,0,0.5,1
178,6,"B",1,0,2,1,0.95,0
178,6,"C",0,0,2,0,0,0
179,1,"A",1,0,4,1,0.95,1
179,1,"B",1,0,4,1,0.5,0
179,1,"C",0,0,4,0,0,0
179,2,"A",1,0,4,1,0.95,1
179,2,"B",2,0,4,1,0.5,0
179,2,"C",0,0,4,0,0,0
179,3,"A",2,0,4,1,0.9,0
179,3,"B",3,0,4,0,0.7,1
179,3,"C",0,0,4,0,0,0
179,4,"A",2,0,4,1,0.9,1
179,4,"B",3,0,4,1,0.5,0
179,4,"C",0,0,4,0,0,0
179,5,"A",1,0,4,0,0.9,0
179,5,"B",6,0,4,0,0.95,1
179,5,"C",0,0,4,0,0,0
179,6,"A",1,0,4,1,0.9,1
179,6,"B",3,0,4,0,0.5,0
179,6,"C",0,0,4,0,0,0
180,1,"A",6,1,3,1,0.7,0
180,1,"B",3,1,3,0,0.95,1
180,1,"C",0,1,3,0,0,0
180,2,"A",6,1,3,1,0.95,0
180,2,"B",3,1,3,1,0.9,1
180,2,"C",0,1,3,0,0,0
180,3,"A",1,1,3,0,0.7,0
180,3,"B",1,1,3,1,0.7,1
180,3,"C",0,1,3,0,0,0
180,4,"A",1,1,3,1,0.95,0
180,4,"B",1,1,3,0,0.9,1
180,4,"C",0,1,3,0,0,0
180,5,"A",6,1,3,1,0.5,0
180,5,"B",6,1,3,0,0.95,1
180,5,"C",0,1,3,0,0,0
180,6,"A",6,1,3,1,0.5,0
180,6,"B",3,1,3,0,0.9,1
180,6,"C",0,1,3,0,0,0
181,1,"A",6,1,3,1,0.9,0
181,1,"B",3,1,3,0,0.9,1
181,1,"C",0,1,3,0,0,0
181,2,"A",1,1,3,0,0.5,0
181,2,"B",6,1,3,1,0.7,1
181,2,"C",0,1,3,0,0,0
181,3,"A",6,1,3,0,0.5,0
181,3,"B",2,1,3,1,0.95,1
181,3,"C",0,1,3,0,0,0
181,4,"A",3,1,3,0,0.9,1
181,4,"B",6,1,3,0,0.7,0
181,4,"C",0,1,3,0,0,0
181,5,"A",3,1,3,0,0.7,0
181,5,"B",1,1,3,0,0.5,1
181,5,"C",0,1,3,0,0,0
181,6,"A",1,1,3,1,0.95,1
181,6,"B",2,1,3,0,0.7,0
181,6,"C",0,1,3,0,0,0
182,1,"A",1,1,4,0,0.5,1
182,1,"B",2,1,4,0,0.9,0
182,1,"C",0,1,4,0,0,0
182,2,"A",6,1,4,1,0.7,0
182,2,"B",6,1,4,1,0.95,1
182,2,"C",0,1,4,0,0,0
182,3,"A",6,1,4,0,0.95,0
182,3,"B",3,1,4,1,0.7,1
182,3,"C",0,1,4,0,0,0
182,4,"A",3,1,4,0,0.9,1
182,4,"B",3,1,4,1,0.9,0
182,4,"C",0,1,4,0,0,0
182,5,"A",2,1,4,1,0.7,0
182,5,"B",2,1,4,1,0.95,1
182,5,"C",0,1,4,0,0,0
182,6,"A",3,1,4,0,0.95,1
182,6,"B",3,1,4,1,0.5,0
182,6,"C",0,1,4,0,0,0
183,1,"A",1,0,5,1,0.95,0
183,1,"B",6,0,5,0,0.95,1
183,1,"C",0,0,5,0,0,0
183,2,"A",2,0,5,1,0.5,0
183,2,"B",6,0,5,0,0.95,1
183,2,"C",0,0,5,0,0,0
183,3,"A",2,0,5,0,0.7,0
183,3,"B",6,0,5,1,0.9,1
183,3,"C",0,0,5,0,0,0
183,4,"A",6,0,5,0,0.9,0
183,4,"B",1,0,5,0,0.95,1
183,4,"C",0,0,5,0,0,0
183,5,"A",1,0,5,0,0.95,1
183,5,"B",1,0,5,0,0.95,0
183,5,"C",0,0,5,0,0,0
183,6,"A",2,0,5,1,0.9,0
183,6,"B",1,0,5,1,0.95,1
183,6,"C",0,0,5,0,0,0
184,1,"A",6,1,4,1,0.9,0
184,1,"B",1,1,4,1,0.95,1
184,1,"C",0,1,4,0,0,0
184,2,"A",3,1,4,0,0.7,1
184,2,"B",1,1,4,0,0.9,0
184,2,"C",0,1,4,0,0,0
184,3,"A",6,1,4,1,0.9,0
184,3,"B",6,1,4,1,0.9,1
184,3,"C",0,1,4,0,0,0
184,4,"A",1,1,4,0,0.95,1
184,4,"B",2,1,4,0,0.9,0
184,4,"C",0,1,4,0,0,0
184,5,"A",1,1,4,0,0.9,0
184,5,"B",6,1,4,0,0.5,0
184,5,"C",0,1,4,0,0,1
184,6,"A",1,1,4,1,0.5,1
184,6,"B",2,1,4,1,0.95,0
184,6,"C",0,1,4,0,0,0
185,1,"A",3,1,4,0,0.95,0
185,1,"B",3,1,4,0,0.95,1
185,1,"C",0,1,4,0,0,0
185,2,"A",3,1,4,0,0.7,1
185,2,"B",2,1,4,1,0.9,0
185,2,"C",0,1,4,0,0,0
185,3,"A",3,1,4,0,0.9,0
185,3,"B",3,1,4,1,0.95,1
185,3,"C",0,1,4,0,0,0
185,4,"A",2,1,4,0,0.9,0
185,4,"B",1,1,4,0,0.9,1
185,4,"C",0,1,4,0,0,0
185,5,"A",2,1,4,1,0.95,1
185,5,"B",6,1,4,0,0.5,0
185,5,"C",0,1,4,0,0,0
185,6,"A",6,1,4,1,0.95,0
185,6,"B",3,1,4,1,0.7,1
185,6,"C",0,1,4,0,0,0
186,1,"A",2,1,1,1,0.9,0
186,1,"B",6,1,1,0,0.7,1
186,1,"C",0,1,1,0,0,0
186,2,"A",2,1,1,0,0.5,0
186,2,"B",3,1,1,0,0.9,1
186,2,"C",0,1,1,0,0,0
186,3,"A",1,1,1,1,0.5,0
186,3,"B",2,1,1,1,0.9,0
186,3,"C",0,1,1,0,0,1
186,4,"A",3,1,1,1,0.5,0
186,4,"B",1,1,1,0,0.5,1
186,4,"C",0,1,1,0,0,0
186,5,"A",1,1,1,0,0.95,1
186,5,"B",6,1,1,1,0.7,0
186,5,"C",0,1,1,0,0,0
186,6,"A",2,1,1,0,0.95,0
186,6,"B",3,1,1,1,0.95,1
186,6,"C",0,1,1,0,0,0
187,1,"A",1,0,4,0,0.7,1
187,1,"B",1,0,4,1,0.9,0
187,1,"C",0,0,4,0,0,0
187,2,"A",3,0,4,0,0.95,0
187,2,"B",3,0,4,1,0.5,1
187,2,"C",0,0,4,0,0,0
187,3,"A",2,0,4,0,0.5,0
187,3,"B",2,0,4,0,0.95,1
187,3,"C",0,0,4,0,0,0
187,4,"A",6,0,4,1,0.7,0
187,4,"B",1,0,4,0,0.5,1
187,4,"C",0,0,4,0,0,0
187,5,"A",3,0,4,1,0.9,1
187,5,"B",6,0,4,1,0.5,0
187,5,"C",0,0,4,0,0,0
187,6,"A",3,0,4,0,0.7,1
187,6,"B",3,0,4,1,0.95,0
187,6,"C",0,0,4,0,0,0
188,1,"A",1,1,2,1,0.5,0
188,1,"B",3,1,2,0,0.95,1
188,1,"C",0,1,2,0,0,0
188,2,"A",1,1,2,1,0.7,0
188,2,"B",3,1,2,1,0.5,1
